"","TEAM","CONF","G","W","EFG_O","EFG_D","TOR","TORD","ORB","DRB","FTR","FTRD","WR","YEAR"
"2029","Wofford","SC",31,12,-1.84759,-0.859116,0.762073,1.59518,-0.808837,-0.77802,-1.20217,0.546753,0.387097,2013
"2030","Georgia Southern","SC",31,12,-1.29538,-0.133719,0.667021,0.836614,0.377648,1.50959,0.157942,0.343525,0.387097,2013
"2031","Prairie View A&M","SWAC",31,12,-2.78961,-1.10092,1.37991,1.10434,2.20483,1.20046,-0.349832,1.39093,0.387097,2013
"2032","Buffalo","MAC",32,12,0.166372,-0.997287,2.37795,-0.680521,1.37429,0.922234,0.72012,0.312259,0.375,2013
"2033","Louisiana Lafayette","SB",32,12,-0.418327,-0.444604,0.429392,0.970479,-0.0494868,1.7569,0.103538,1.3284,0.375,2013
"2034","Bethune Cookman","MEAC",32,12,-1.29538,0.315336,-0.140918,1.68442,0.472566,0.798579,0.810794,1.87555,0.375,2013
"2035","Troy","SB",33,12,-1.49028,0.315336,-1.04391,0.211911,0.330188,1.0768,-1.81875,0.280993,0.363636,2013
"2036","Dayton","A10",36,27,0.978455,-0.962744,-0.378547,1.10434,-1.42581,-0.345228,2.46106,-0.656982,0.75,2015
"2037","Saint Joseph's","A10",36,28,0.426238,-0.686403,-2.08948,-1.12674,-0.239324,-1.14898,0.520638,-1.53243,0.777778,2016
"2038","VCU","A10",36,25,0.361272,-0.306433,-1.13896,1.23821,0.92343,-0.561624,-0.422371,0.312259,0.694444,2016
"2039","Rhode Island","A10",35,25,0.296305,-1.75723,-1.09143,0.345776,0.828511,0.0566503,0.847064,1.59416,0.714286,2017
"2040","Rhode Island","A10",34,26,0.393755,0.10808,-1.61422,1.77367,0.401377,-0.407055,-0.803202,0.90631,0.764706,2018
"2041","Virginia","ACC",34,30,0.231339,-2.68988,-1.42412,-0.323548,1.18446,-1.6436,0.0672681,-0.969641,0.882353,2015
"2042","Duke","ACC",37,28,1.59564,-0.928202,-1.13896,-0.591277,0.567485,0.087564,0.865199,-0.563185,0.756757,2017
"2043","Florida St.","ACC",35,26,1.23832,-0.755488,-1.09143,0.390398,1.06581,0.087564,0.701986,0.390424,0.742857,2017
"2044","Louisville","ACC",34,25,0.491205,-1.51543,-1.28154,0.43502,1.75397,-0.314314,-0.095945,0.624918,0.735294,2017
"2045","Notre Dame","ACC",36,26,1.20584,-0.340976,-2.23205,0.033425,-0.476621,0.396701,-1.07522,-1.26667,0.722222,2017
"2046","Virginia","ACC",34,23,0.816038,-1.37726,-1.47164,0.925857,-0.239324,-1.55086,-1.54673,-0.156729,0.676471,2017
"2047","North Carolina","ACC",37,26,0.686105,0.00445143,-0.948857,-1.03749,1.92008,-1.24173,-1.18403,-1.3761,0.702703,2018
"2048","UMBC","AE",33,25,0.751071,0.522592,-0.711228,0.925857,-0.808837,-0.376142,-0.785067,-0.625716,0.757576,2018
"2049","Cincinnati","Amer",34,23,-0.125978,-2.06811,1.09475,0.568884,1.89635,0.860407,0.466233,-1.36046,0.676471,2015
"2050","Connecticut","Amer",36,25,0.523688,-1.92994,-1.13896,-0.189683,-0.168135,-0.128832,-0.893876,0.0933982,0.694444,2016
"2051","Cincinnati","Amer",36,30,0.686105,-1.68814,-1.61422,0.702749,1.46921,-0.0360909,-0.367967,-0.891476,0.833333,2017
"2052","Cincinnati","Amer",36,31,0.426238,-2.34445,-0.80628,1.32745,2.1811,-0.407055,0.266751,-1.25103,0.861111,2018
"2053","Houston","Amer",35,27,1.10839,-1.58451,-0.568651,0.211911,1.06581,-1.14898,-0.349832,1.06264,0.771429,2018
"2054","UCF","Amer",33,24,0.978455,-1.61906,-0.521125,-0.278926,0.0454319,0.0257366,1.95329,-0.875843,0.727273,2019
"2055","Iowa","B10",34,22,-0.580744,-1.54997,-0.758754,0.122668,1.49294,0.242133,0.629446,-0.891476,0.647059,2015
"2056","Maryland","B10",35,28,0.426238,-1.58451,0.096711,-0.635899,-0.0969462,0.30396,1.80821,-1.04781,0.8,2015
"2057","Ohio St.","B10",35,24,1.40074,-1.27363,-0.80628,1.32745,0.994619,0.767666,0.0309985,-1.0947,0.685714,2015
"2058","Iowa","B10",33,22,0.458722,-0.720945,-1.85185,0.0780467,0.614944,0.55127,-0.277293,-1.53243,0.666667,2016
"2059","Michigan St.","B10",35,20,1.33577,-1.17,0.857124,-1.21598,-0.0257571,-0.685279,-0.186619,-0.0160323,0.571429,2017
"2060","Northwestern","B10",36,24,-0.0610111,-1.37726,-1.28154,-0.323548,0.353918,0.334874,-0.730663,0.202829,0.666667,2017
"2061","Michigan St.","B10",35,30,2.27779,-2.55171,0.239288,-1.79606,1.82516,-0.901675,0.248616,-0.641349,0.857143,2018
"2062","Ohio St.","B10",34,25,1.36825,-0.479147,-0.758754,-0.323548,0.21154,-1.33447,-0.621854,-0.828944,0.735294,2018
"2063","Iowa","B10",35,23,0.913488,0.488049,-0.711228,-0.10044,0.116621,-0.0360909,1.40924,-0.938375,0.657143,2019
"2064","Maryland","B10",34,23,0.491205,-1.44634,0.33434,-2.01917,1.137,-1.45812,-0.313562,-1.2823,0.676471,2019
"2065","Minnesota","B10",36,22,-0.548261,-0.202805,-0.758754,-0.769764,0.496296,-0.345228,1.2823,-1.03217,0.611111,2019
"2066","Ohio St.","B10",35,20,0.133889,-0.617317,0.00165929,-0.189683,-0.405432,-1.11807,-0.150349,-0.469387,0.571429,2019
"2067","Kansas","B12",36,27,-0.158461,-1.8954,0.239288,-0.502034,1.32683,0.644011,1.46365,-0.156729,0.75,2015
"2068","Iowa St.","B12",35,24,1.6606,-0.375518,-2.18453,0.390398,-0.856296,0.644011,-1.25657,-1.43863,0.685714,2017
"2069","Baylor","B12",34,20,0.426238,-0.340976,0.476918,-0.0111966,2.03873,-0.0360909,-0.404236,0.26536,0.588235,2019
"2070","Kansas","B12",36,26,0.881005,-0.790031,0.0491851,-0.189683,0.18781,-0.499797,-0.367967,-1.0947,0.722222,2019
"2071","Oklahoma","B12",34,20,0.166372,-0.893659,-0.80628,-0.591277,-0.832566,-0.53071,-0.585584,-1.82945,0.588235,2019
"2072","Butler","BE",34,23,-0.483294,-1.17,-0.80628,0.390398,1.27938,-1.30355,1.13722,-0.21926,0.676471,2015
"2073","Georgetown","BE",33,22,0.458722,-1.03183,0.239288,0.702749,1.18446,0.458529,1.6994,1.45346,0.666667,2015
"2074","Villanova","BE",36,33,1.75805,-1.58451,-1.13896,1.32745,0.757322,0.520356,1.31857,-0.688248,0.916667,2015
"2075","Butler","BE",33,22,0.881005,-0.133719,-1.99443,-0.0111966,0.686133,-0.623451,0.865199,0.15593,0.666667,2016
"2076","Providence","BE",35,24,-0.613227,-0.27189,-1.23401,0.881236,0.258999,0.242133,0.502503,-1.06344,0.685714,2016
"2077","Xavier","BE",34,28,0.491205,-0.790031,-0.616177,0.301155,1.39802,-1.08716,1.30043,-0.187994,0.823529,2016
"2078","Villanova","BE",36,32,2.47269,-0.686403,-0.758754,0.658128,0.21154,-0.53071,0.0854029,-1.98578,0.888889,2017
"2079","Butler","BE",35,21,1.33577,0.62622,-1.42412,0.390398,-0.405432,-1.51995,-1.52859,0.0777652,0.6,2018
"2080","Seton Hall","BE",34,22,0.978455,0.0735368,-0.426073,-0.412791,1.18446,-0.345228,0.121672,-0.782045,0.647059,2018
"2081","Xavier","BE",35,29,1.95295,-0.064634,-0.711228,-1.30522,0.21154,-1.98366,1.17349,-1.43863,0.828571,2018
"2082","Villanova","BE",36,26,1.0759,0.10808,-0.853806,-0.278926,0.235269,-0.561624,-0.0234059,-1.03217,0.722222,2019
"2083","Liberty","BSth",33,29,1.95295,-0.410061,-0.711228,0.836614,-0.974944,-0.963502,-1.41978,-0.328691,0.878788,2019
"2084","Hawaii","BW",32,26,0.653622,-1.79177,-0.283496,0.524263,0.258999,-0.963502,1.97142,0.843778,0.8125,2016
"2085","UC Irvine","BW",36,31,0.458722,-2.06811,-0.568651,-0.859007,1.04208,-0.77802,-1.05709,-0.281792,0.861111,2019
"2086","UAB","CUSA",35,19,-0.74316,-0.859116,0.667021,0.479641,1.16073,1.10772,0.212346,-0.187994,0.542857,2015
"2087","Middle Tennessee","CUSA",33,23,0.588655,-0.237348,-0.758754,0.345776,-0.144406,-1.1799,0.0672681,1.1877,0.69697,2016
"2088","Middle Tennessee","CUSA",35,31,1.36825,-0.755488,-1.47164,0.524263,0.18781,-1.76726,-0.821337,0.53112,0.885714,2017
