"","EFG_O","EFG_D","TOR","TORD","ORB","DRB","FTR","FTRD","WR","YEAR"
"246",1.2708,2.24973,-0.0933924,1.0151,-0.713918,-0.314314,0.0128637,0.312259,0.586207,2017
"247",0.458722,1.28253,0.096711,-0.502034,0.425107,-0.314314,-0.712528,0.218462,0.466667,2017
"248",1.6606,0.660763,0.667021,0.747371,-0.239324,0.427615,1.20976,1.4691,0.666667,2017
"249",-0.385844,1.76613,0.476918,-0.10044,0.282729,-1.33447,-0.222889,0.234094,0.37931,2017
"250",0.458722,0.902562,1.66506,-0.859007,0.94716,0.705838,0.0672681,0.0308665,0.5,2017
"251",0.00395553,0.971647,-1.80432,-1.57295,-1.94786,1.0768,-0.349832,-0.406855,0.37931,2017
"252",0.816038,0.211708,-0.378547,-1.84068,0.21154,0.211219,-0.476776,-0.766413,0.586207,2017
"253",1.75805,-0.064634,0.381866,0.122668,0.472566,-0.870761,-0.204754,0.0464994,0.71875,2018
"254",-0.288394,0.62622,0.239288,-0.368169,-0.808837,0.0566503,-0.821337,-1.00091,0.517241,2018
"255",-0.158461,1.4207,0.239288,0.0780467,0.0691616,1.26229,0.0854029,-0.297425,0.357143,2018
"256",-0.0285278,1.00619,-0.0933924,0.747371,0.16408,-0.283401,-0.295428,-0.172362,0.5,2018
"257",1.20584,1.35162,0.286814,-2.19766,-1.0224,1.69508,-1.23844,-1.76692,0.466667,2018
"258",-0.320877,1.55887,-1.80432,-0.0558182,-1.44954,-0.623451,-1.72808,0.343525,0.428571,2018
"259",0.0689221,3.25147,-1.23401,-1.61757,-0.54781,0.396701,-2.34466,0.202829,0.25,2018
"260",0.881005,0.695306,1.18981,0.256533,-0.880026,0.396701,-0.476776,-1.15724,0.466667,2019
"261",-0.0934944,0.695306,0.571969,-0.189683,-0.239324,-0.654365,-0.730663,-0.938375,0.4,2019
"262",-2.91954,1.24799,0.144237,-0.680521,-0.0257571,0.396701,-0.803202,-1.11034,0.166667,2019
"263",1.59564,-0.582775,-0.426073,0.43502,-0.785107,-1.76726,0.321155,-1.07907,0.828571,2019
"264",0.263822,-0.375518,-0.758754,-0.323548,-1.75802,-0.747106,0.701986,-0.797678,0.647059,2019
"265",-1.75014,0.868019,0.286814,-0.635899,-0.476621,-1.36538,-0.676258,0.499854,0.344828,2019
"266",0.718588,-0.686403,1.47496,-0.769764,0.0217023,0.984062,-1.67367,-0.656982,0.516129,2019
"267",-1.42531,1.52433,-0.568651,-0.278926,-0.334243,0.767666,-1.72808,-0.281792,0.241379,2019
"268",-0.74316,-0.720945,-1.66174,0.479641,0.21154,-0.468883,-0.603719,-0.688248,0.575758,2015
"269",-0.158461,0.280793,-1.47164,0.345776,-0.903755,0.520356,-1.43792,-1.26667,0.483871,2015
"270",0.718588,0.24625,-0.473599,2.48761,0.16408,1.20046,-0.295428,-0.0472981,0.53125,2015
"271",-1.19793,-1.13546,0.33434,0.881236,-0.618999,0.242133,0.357425,0.578019,0.419355,2015
"272",0.166372,-0.582775,-0.283496,-1.39447,-0.405432,0.427615,-1.07522,-0.313058,0.46875,2015
"273",-0.613227,-1.6536,-0.23597,-0.368169,0.0928913,0.458529,0.0309985,1.04701,0.529412,2015
"274",-2.04249,-0.0991767,0.667021,-0.234305,0.282729,0.582183,-0.349832,-0.438121,0.3125,2015
"275",0.101405,1.21345,-1.80432,0.16729,-1.85294,-0.437969,-0.730663,-1.29793,0.441176,2016
"276",-1.29538,0.557135,-1.04391,-0.368169,-0.666459,-0.0979183,0.466233,-0.0941969,0.258065,2016
"277",0.133889,0.00445143,-0.616177,0.479641,0.591215,-0.437969,-0.349832,0.765614,0.470588,2016
"278",0.848521,-1.23909,-1.37659,-0.992872,0.282729,-0.376142,-1.11149,0.0308665,0.625,2016
"279",-0.158461,-1.20454,0.0491851,-0.680521,0.21154,-0.128832,0.266751,-0.688248,0.6,2016
"280",-1.06799,-0.444604,-0.853806,-0.457413,-0.144406,-0.0360909,-0.00527108,1.20334,0.5,2016
"281",-1.32786,0.660763,0.096711,-1.12674,-0.951215,1.9733,-0.00527108,-0.797678,0.193548,2016
"282",0.231339,-0.064634,-0.188444,-0.0558182,-0.168135,-0.994416,-0.367967,-0.735147,0.588235,2017
"283",1.72557,-0.479147,1.28486,-1.30522,1.68278,-0.468883,-0.0778102,0.312259,0.529412,2017
"284",0.848521,0.315336,-0.0458665,0.211911,0.591215,0.860407,0.0672681,-1.1416,0.558824,2017
"285",-1.26289,0.660763,-0.0458665,0.301155,1.04208,0.118478,-0.821337,-0.234893,0.4,2017
"286",0.751071,-0.410061,0.239288,-0.502034,0.0928913,-0.221573,0.647581,-0.844577,0.53125,2017
"287",-0.873094,-0.306433,-0.378547,0.747371,-0.642729,0.334874,-0.313562,-0.563185,0.454545,2017
"288",-1.68518,-0.893659,0.476918,0.122668,1.94381,0.180305,-0.603719,-0.563185,0.46875,2017
"289",-0.0285278,1.10982,0.0491851,2.0414,1.11327,0.55127,-0.259158,2.04751,0.451613,2018
"290",0.393755,0.24625,-0.23597,0.479641,0.591215,-0.00517715,0.33929,-0.406855,0.516129,2018
"291",1.43322,1.04073,0.00165929,-1.39447,1.137,-0.468883,0.157942,-1.04781,0.424242,2018
"292",1.43322,-0.893659,0.809598,-1.03749,0.496296,-0.407055,0.611312,-1.68876,0.612903,2018
"293",-0.385844,0.142622,-1.51917,-1.17136,0.16408,-0.00517715,0.103538,-1.20413,0.46875,2018
"294",-0.255911,-1.06637,-1.28154,-0.145061,0.18781,1.38594,0.556907,-1.29793,0.666667,2018
"295",-0.125978,0.315336,-0.426073,0.16729,0.0217023,-0.561624,-0.98455,0.343525,0.483871,2018
"296",0.881005,-0.617317,-0.663702,0.390398,0.567485,-0.407055,-0.549315,-0.422488,0.666667,2018
"297",-2.04249,-0.720945,-0.711228,0.836614,0.94716,-0.128832,-0.730663,-0.625716,0.454545,2018
"298",0.328789,0.384421,-0.901332,-0.10044,-0.215595,-0.561624,-0.331697,-0.719514,0.454545,2018
"299",-0.0934944,0.729848,-0.140918,1.41669,-0.0494868,0.736752,-0.91201,1.1877,0.363636,2019
"300",0.361272,-0.65186,-0.378547,-0.234305,-0.286784,-0.437969,0.0128637,-0.875843,0.542857,2019
"301",-0.223428,-0.686403,-2.08948,0.301155,-0.191865,0.798579,-0.277293,-0.75078,0.542857,2019
"302",-1.06799,-1.17,-1.23401,-0.323548,-1.21224,-0.994416,-0.785067,-0.125463,0.40625,2019
"303",-0.775644,-0.064634,-0.283496,0.43502,0.614944,-0.994416,-0.404236,-0.10983,0.4375,2019
"304",-0.93806,-0.306433,0.191763,-0.546656,0.97089,-0.77802,-0.513045,-0.37559,0.451613,2019
"305",-0.678194,-0.133719,1.04723,0.702749,1.11327,0.582183,2.08023,0.968842,0.46875,2015
"306",-0.645711,-2.06811,-0.140918,0.613506,1.94381,1.20046,2.1709,2.06315,0.545455,2015
"307",-1.36034,-0.306433,1.47496,0.658128,1.25565,0.953148,2.09836,0.26536,0.40625,2015
"308",-0.74316,-0.375518,0.762073,0.970479,1.82516,0.458529,1.44551,0.875044,0.515152,2016
"309",-0.515777,-1.03183,0.191763,-0.502034,-0.120676,0.860407,0.683851,0.953209,0.3125,2016
"310",-1.36034,0.280793,0.952176,1.10434,-0.00202743,0.613097,2.00769,1.03137,0.363636,2016
"311",-0.808127,-0.0300913,0.144237,-0.0558182,0.353918,0.087564,0.393694,-0.203627,0.354839,2017
"312",0.913488,0.10808,0.0491851,0.033425,1.137,-0.0670046,-0.422371,-0.610083,0.631579,2017
"313",-0.353361,-0.686403,0.429392,-0.145061,-0.215595,0.520356,-0.00527108,-0.75078,0.333333,2017
"314",0.978455,0.24625,-1.04391,0.747371,0.16408,-1.1799,0.194212,0.124664,0.5625,2017
"315",0.621138,-0.824574,0.524443,-0.635899,1.46921,0.0566503,-0.422371,-0.719514,0.575758,2018
"316",0.00395553,0.315336,-0.80628,-0.992872,0.0454319,0.334874,-0.857606,-1.29793,0.419355,2018
"317",-0.0285278,-0.0300913,-0.283496,0.747371,1.16073,0.489442,-0.422371,0.124664,0.583333,2018
"318",0.0689221,0.0735368,-0.331022,-0.457413,-0.690188,-0.0360909,-0.712528,-0.516286,0.375,2019
"319",0.718588,-0.582775,0.239288,-0.0111966,0.448837,-0.252487,-0.513045,-1.11034,0.621622,2019
"320",0.328789,-0.479147,-1.18649,0.122668,-0.286784,-0.00517715,-0.875741,-0.797678,0.567568,2019
"321",-0.775644,0.798934,1.23733,-0.0558182,1.80143,-0.252487,0.79266,0.499854,0.416667,2019
"322",-0.158461,0.142622,-0.140918,-0.680521,0.472566,-0.437969,0.321155,-0.21926,0.424242,2015
"323",0.263822,0.24625,0.524443,0.0780467,-0.452891,1.84965,0.357425,2.17258,0.375,2015
"324",-0.0285278,-0.306433,0.286814,1.05972,-0.0732165,2.12787,0.230481,-0.703881,0.40625,2015
"325",-0.548261,-0.824574,0.00165929,-0.278926,1.27938,1.13863,0.647581,0.499854,0.516129,2015
"326",1.2708,-0.375518,-1.23401,-0.502034,-0.476621,-1.05624,0.538773,-0.203627,0.571429,2016
"327",-0.158461,0.453507,1.33238,-0.368169,0.330188,0.118478,0.357425,1.56289,0.290323,2016
"328",0.426238,-1.20454,0.191763,-1.03749,-0.239324,-0.345228,0.611312,2.26637,0.454545,2016
"329",0.686105,-0.479147,0.619495,0.16729,-0.286784,0.365787,1.08282,-1.06344,0.606061,2016
"330",-1.45779,0.349879,1.04723,0.658128,-0.429162,0.427615,0.629446,1.3284,0.225806,2016
"331",-0.580744,1.28253,0.809598,0.613506,0.140351,0.149391,0.194212,0.843778,0.28125,2017
"332",0.686105,-0.928202,0.667021,-0.591277,-0.0732165,0.30396,1.46365,0.624918,0.4375,2017
"333",0.133889,0.798934,-0.473599,0.836614,-0.452891,1.01498,0.30302,0.703082,0.424242,2017
"334",-0.645711,0.660763,0.33434,0.702749,0.852241,-0.437969,-0.930145,-0.391222,0.354839,2018
"335",0.621138,0.24625,0.952176,-0.725142,0.472566,-1.08716,0.683851,-1.01654,0.5,2018
"336",2.2453,1.28253,-0.663702,-0.234305,-0.405432,0.0257366,-1.03895,0.64055,0.6,2018
"337",-0.223428,0.0735368,-1.09143,1.59518,-1.35462,0.767666,-0.748797,-0.0629311,0.5,2018
"338",0.718588,0.902562,-1.23401,0.122668,-0.856296,-0.592538,-1.69181,0.234094,0.484848,2019
"339",2.0504,0.937105,-0.0458665,0.211911,-1.09359,-0.839848,-1.00268,-1.07907,0.588235,2019
"340",0.913488,1.07528,0.0491851,-0.412791,0.804782,-1.21081,0.284886,-0.610083,0.527778,2019
"341",0.361272,0.0389941,-0.378547,-1.03749,-0.0494868,-1.02533,0.665716,-0.703881,0.575758,2019
"342",-0.613227,-0.133719,0.00165929,0.702749,0.591215,-0.376142,0.828929,-0.313058,0.529412,2019
"343",0.945971,0.211708,0.429392,-1.08212,0.686133,-0.716193,-0.349832,-1.54806,0.542857,2019
"344",1.14087,1.21345,-0.568651,-1.43909,0.330188,-0.77802,0.738255,1.04701,0.392857,2015
"345",-0.580744,0.660763,0.00165929,0.033425,0.140351,0.829493,0.448099,-0.000399365,0.178571,2015
"346",1.23832,0.418964,-0.331022,0.568884,-0.405432,-0.252487,-0.222889,1.3753,0.580645,2015
"347",-0.970544,1.00619,0.90465,-0.725142,-0.0494868,-0.407055,-1.05709,1.56289,0.206897,2015
"348",-0.483294,1.07528,-0.378547,-0.234305,-1.09359,-0.159746,0.72012,1.17207,0.214286,2015
"349",-1.23041,-0.513689,-0.473599,-0.859007,1.42175,-0.839848,0.33929,0.562386,0.594595,2015
"350",1.01094,1.93884,-1.18649,0.613506,1.01835,1.47868,0.103538,0.875044,0.464286,2015
"351",-0.385844,0.902562,-1.09143,-0.502034,-0.405432,0.798579,0.484368,-0.531919,0.481481,2015
"352",1.30329,1.28253,-0.996383,0.43502,-0.500351,1.16954,0.176077,-0.391222,0.612903,2015
"353",0.783555,0.488049,0.667021,-1.30522,-1.59192,-0.0670046,0.75639,2.4696,0.321429,2015
"354",-0.613227,0.24625,0.857124,-0.903629,-0.120676,0.211219,2.08023,-0.516286,0.392857,2015
"355",2.11537,1.35162,-1.23401,-1.21598,-0.618999,-0.0979183,0.248616,0.484221,0.5,2016
"356",-0.385844,-0.202805,1.90269,0.122668,1.20819,-1.30355,1.82634,1.07827,0.59375,2016
"357",0.0689221,0.557135,-0.188444,-0.546656,-1.09359,-0.345228,0.72012,0.0933982,0.482759,2016
"358",1.14087,-0.202805,-0.188444,0.033425,-0.215595,-1.42721,0.411829,1.64106,0.6,2016
"359",0.296305,1.31707,-0.663702,-0.769764,0.875971,-0.623451,-0.694393,1.79739,0.433333,2016
"360",0.231339,0.384421,-0.283496,0.43502,-1.30716,-1.11807,0.865199,0.593652,0.466667,2016
"361",-1.52276,2.11156,-0.283496,-0.502034,-1.66311,0.0257366,0.284886,-0.078564,0.107143,2016
"362",0.263822,2.00793,0.571969,-0.412791,-0.0257571,0.087564,1.60872,2.12568,0.275862,2016
"363",0.426238,1.10982,-0.616177,0.211911,-0.144406,0.365787,-0.11408,-0.313058,0.37931,2016
"364",-0.190944,0.00445143,-0.948857,-0.457413,-0.713918,0.520356,0.0672681,0.484221,0.413793,2016
"365",-0.190944,2.6297,0.0491851,-0.546656,-1.28343,0.520356,0.157942,1.59416,0.142857,2016
"366",1.40074,0.384421,-0.758754,-1.84068,-0.476621,-0.53071,0.0491333,0.327892,0.6875,2017
"367",0.00395553,-0.375518,0.00165929,-0.412791,0.235269,-1.11807,0.974007,1.2815,0.612903,2017
"368",0.101405,2.21518,0.286814,-0.189683,-1.73429,0.891321,0.647581,-0.0941969,0.2,2017
"369",0.426238,0.660763,-1.47164,-0.189683,-0.310513,-0.839848,-0.277293,1.50036,0.5,2017
"370",0.426238,0.764391,-0.996383,-0.10044,-0.500351,-0.561624,0.321155,2.4696,0.533333,2017
"371",-1.03551,0.971647,0.809598,-0.859007,0.472566,-0.808934,-0.241023,-0.313058,0.290323,2017
"372",0.361272,0.729848,0.762073,-0.189683,-0.452891,-1.27264,-0.0234059,-0.0472981,0.407407,2017
"373",0.848521,2.04247,-1.23401,1.59518,-0.856296,0.55127,0.647581,0.312259,0.535714,2017
"374",-0.0285278,0.764391,-0.901332,-1.2606,-0.452891,-0.0670046,0.502503,-0.266159,0.448276,2017
"375",-0.710677,2.24973,-0.140918,-0.859007,0.0217023,-0.0360909,1.04655,2.57903,0.193548,2017
"376",1.98544,0.177165,-0.853806,-0.94825,-1.87667,0.242133,1.51805,-0.828944,0.625,2017
"377",1.33577,0.315336,-0.901332,-0.769764,-1.82921,-1.39629,-1.18403,0.0933982,0.606061,2018
"378",1.56315,0.00445143,0.33434,-1.12674,0.425107,-1.6436,-0.748797,-0.719514,0.758621,2018
"379",1.6606,0.833476,-0.0933924,-0.859007,-2.25635,-0.437969,-0.00527108,-0.59445,0.5,2018
"380",-0.678194,1.6625,-0.758754,-0.10044,-0.144406,-0.561624,0.810794,0.249727,0.433333,2018
"381",0.621138,2.18064,-0.616177,0.479641,-2.25635,-0.00517715,0.176077,-0.10983,0.4,2018
"382",-1.62021,1.80067,1.57001,0.16729,-0.54781,-0.00517715,1.46365,0.343525,0.166667,2018
"383",1.23832,-0.444604,-0.948857,-0.591277,-0.880026,-1.58178,-0.150349,0.296626,0.742857,2018
"384",-0.223428,1.69704,-1.04391,1.50594,1.27938,0.30396,-0.222889,1.3284,0.645161,2018
"385",-0.288394,0.902562,-0.378547,-0.502034,-1.23597,-0.00517715,-1.2203,-0.21926,0.233333,2018
"386",0.166372,1.55887,-0.616177,-0.903629,-1.59192,-1.11807,0.248616,1.06264,0.433333,2018
"387",1.98544,0.00445143,-0.568651,-1.21598,-2.375,-0.839848,0.103538,-0.469387,0.714286,2018
"388",0.133889,0.833476,-0.758754,-0.903629,-1.11732,-1.82909,-1.36538,-0.000399365,0.484848,2019
"389",0.133889,1.24799,0.619495,-2.37614,-1.21224,0.767666,-1.14776,-0.266159,0.172414,2019
"390",0.686105,2.07701,-0.521125,-1.61757,-0.832566,0.087564,-1.03895,-0.656982,0.392857,2019
"391",1.14087,2.42244,-0.758754,-0.635899,-0.713918,-0.901675,0.0672681,-1.01654,0.483871,2019
"392",0.458722,0.833476,-0.378547,-0.591277,-1.97159,-1.27264,-1.32911,-0.75078,0.461538,2019
"393",0.133889,1.69704,-0.80628,-0.903629,-0.832566,-0.932589,-0.132215,-0.797678,0.322581,2019
"394",1.01094,0.453507,-0.140918,-0.0111966,-0.381702,-1.21081,0.0491333,-1.00091,0.7,2019
"395",-0.970544,1.24799,0.33434,0.0780467,2.22856,-0.314314,0.502503,1.3284,0.551724,2019
"396",-0.385844,0.868019,0.191763,1.23821,-0.263054,-0.747106,-0.186619,0.312259,0.535714,2019
"397",0.101405,0.10808,0.096711,-0.769764,-1.44954,-1.48904,0.883333,0.499854,0.53125,2019
"398",1.0759,-0.375518,-1.28154,-1.2606,-2.39873,-0.808934,0.466233,-0.610083,0.580645,2019
"399",-0.0285278,0.833476,0.667021,0.16729,-0.429162,0.396701,0.248616,1.1877,0.241379,2015
"400",-0.450811,0.798934,-0.711228,0.122668,0.97089,-0.314314,0.0672681,-0.37559,0.571429,2015
"401",0.361272,1.14436,-0.616177,-0.680521,0.116621,0.705838,0.575042,-0.891476,0.516129,2015
"402",0.653622,0.418964,-0.568651,0.524263,0.306458,0.613097,-0.0778102,-0.516286,0.666667,2015
"403",-1.26289,0.0389941,2.75816,-0.234305,0.306458,0.922234,1.02841,1.09391,0.142857,2015
"404",-0.288394,0.868019,0.952176,0.970479,-0.57154,1.7569,-0.821337,1.59416,0.28125,2015
"405",-0.483294,1.35162,1.04723,-1.21598,-0.476621,1.26229,-0.222889,-0.954008,0.214286,2015
"406",0.0364388,-0.582775,-0.283496,0.0780467,1.23192,0.984062,0.157942,0.234094,0.612903,2015
"407",0.00395553,-0.133719,0.999702,-0.145061,0.543755,0.829493,0.157942,1.3284,0.428571,2015
"408",0.296305,-1.06637,-0.473599,0.16729,0.0217023,0.860407,0.248616,0.562386,0.551724,2015
"409",-0.125978,1.1789,-1.09143,0.122668,-1.73429,0.334874,1.24603,0.703082,0.333333,2016
"410",0.0364388,1.35162,-0.378547,-1.12674,-1.09359,-0.808934,-1.29284,0.452955,0.222222,2016
"411",-0.125978,-1.30817,0.0491851,-1.48371,0.306458,-0.159746,0.212346,-0.48502,0.6,2016
"412",-0.710677,0.453507,-0.0458665,0.0780467,0.543755,-0.0670046,0.0672681,0.765614,0.466667,2016
"413",0.653622,0.971647,-1.32906,0.881236,0.614944,0.674925,0.0854029,-0.391222,0.62069,2016
"414",1.04342,1.00619,1.23733,-0.234305,-1.97159,-0.00517715,-1.6374,1.3753,0.344828,2016
"415",0.263822,1.38616,0.857124,-0.591277,0.0691616,-0.437969,-0.0415407,0.249727,0.233333,2016
"416",-0.84061,0.833476,1.09475,0.16729,-0.785107,0.582183,0.0491333,0.624918,0.285714,2016
"417",0.101405,0.418964,0.286814,-0.725142,1.20819,0.180305,-1.00268,-0.078564,0.482759,2016
"418",1.40074,-0.824574,-0.426073,-1.21598,-0.785107,0.767666,1.19162,-0.453754,0.689655,2016
"419",0.491205,0.211708,0.00165929,-0.591277,-1.21224,-0.190659,0.375559,0.609285,0.558824,2017
"420",-0.385844,1.45525,-1.18649,-0.814386,-0.452891,-0.654365,0.0854029,1.06264,0.428571,2017
"421",0.718588,-0.375518,0.809598,0.791992,0.353918,-0.283401,1.84448,0.937576,0.633333,2017
"422",-0.515777,0.868019,0.239288,0.43502,-0.286784,-0.468883,0.33929,-0.203627,0.535714,2017
"423",0.783555,0.729848,-1.28154,1.50594,-3.39537,-1.48904,-0.0596754,1.15644,0.65625,2017
"424",-0.190944,1.73159,1.52249,-0.546656,-1.85294,1.41685,-1.00268,-0.406855,0.214286,2017
"425",-1.42531,2.07701,2.18785,-0.769764,-0.0732165,0.736752,-1.23844,0.296626,0.178571,2017
"426",-0.775644,0.384421,1.76012,-1.57295,1.06581,-0.808934,-0.91201,-0.75078,0.466667,2017
"427",1.36825,0.798934,-1.28154,1.77367,-1.16478,-0.685279,0.0672681,-0.563185,0.741935,2017
"428",1.53067,0.660763,-0.711228,-0.591277,-2.01905,-0.932589,-0.095945,-0.359957,0.580645,2018
"429",-0.288394,1.31707,0.381866,1.55056,0.21154,-0.437969,-0.585584,0.0464994,0.535714,2018
"430",-0.255911,0.10808,0.667021,-0.680521,-0.974944,-0.685279,-1.18403,0.390424,0.482759,2018
"431",-0.190944,0.00445143,0.191763,0.791992,0.377648,-0.190659,-0.0778102,0.828146,0.518519,2018
"432",0.945971,0.453507,-0.23597,-0.189683,-1.52073,-2.81833,-0.150349,-0.0629311,0.647059,2018
"433",-1.16544,0.798934,2.04527,-0.457413,-1.56819,0.30396,0.139807,-0.0941969,0.233333,2018
"434",-0.288394,1.80067,0.0491851,-0.368169,-1.04613,0.149391,-1.18403,-0.86021,0.37931,2018
"435",1.53067,0.833476,0.33434,-0.0558182,-1.2597,-0.839848,-0.585584,-0.141096,0.65625,2018
"436",1.59564,-0.133719,0.476918,-0.0111966,-0.737648,-0.716193,0.248616,-0.422488,0.678571,2018
"437",0.945971,1.55887,-1.85185,0.390398,-1.33089,-0.190659,-0.603719,0.187196,0.666667,2019
"438",-0.0285278,0.280793,-0.331022,1.10434,-0.0494868,-0.561624,-1.36538,-0.563185,0.6,2019
"439",-0.320877,0.24625,-1.9469,-1.03749,-0.286784,-0.901675,0.0491333,0.171563,0.5625,2019
"440",-0.255911,0.0735368,0.809598,-1.03749,1.137,-1.24173,-0.132215,-0.891476,0.551724,2019
"441",0.816038,0.142622,0.809598,-0.546656,-1.14105,-1.33447,-0.168484,-0.172362,0.516129,2019
"442",1.14087,1.14436,-1.89937,-0.323548,-0.951215,-0.654365,-0.730663,-0.266159,0.606061,2019
"443",0.945971,0.62622,-1.09143,-0.234305,0.0928913,-1.42721,-1.36538,-0.641349,0.733333,2019
"444",-1.19793,1.93884,2.2829,-0.189683,-0.381702,2.34427,-1.49232,-0.172362,0.142857,2019
"445",-0.808127,1.04073,0.571969,-0.189683,-1.09359,0.55127,-1.67367,0.656183,0.172414,2019
"446",1.40074,0.418964,0.714547,-1.43909,-0.144406,-1.24173,-0.748797,-0.703881,0.666667,2019
"447",-1.88008,-0.27189,-1.85185,-0.591277,0.614944,-0.407055,-0.549315,-0.547552,0.407407,2015
"448",-1.36034,0.418964,0.239288,-0.903629,-0.191865,-0.747106,0.393694,0.968842,0.241379,2015
"449",-1.49028,0.315336,0.381866,-0.903629,-0.215595,0.30396,1.19162,0.171563,0.225806,2015
"450",-0.190944,-0.859116,0.00165929,2.13064,0.686133,1.50959,0.393694,1.12517,0.606061,2015
"451",-0.74316,-0.306433,0.714547,1.05972,0.520026,1.38594,-0.0234059,0.327892,0.451613,2015
"452",2.40772,-0.582775,1.04723,-0.323548,-0.168135,1.2932,0.865199,-0.234893,0.766667,2015
"453",-1.03551,-0.375518,0.714547,0.033425,0.330188,-0.252487,-0.150349,1.20334,0.413793,2015
"454",-0.0934944,-0.790031,-0.853806,-0.323548,0.330188,0.087564,-0.458641,0.79688,0.548387,2015
"455",-0.613227,1.07528,-1.70927,-1.21598,0.18781,-0.376142,0.121672,0.843778,0.285714,2016
"456",-1.13296,0.211708,0.144237,-0.992872,0.0928913,-0.159746,1.66313,0.765614,0.285714,2016
"457",-1.03551,0.557135,0.33434,0.122668,-0.405432,0.55127,1.37297,0.187196,0.285714,2016
"458",-0.0610111,0.349879,-0.616177,0.524263,-0.381702,0.334874,0.556907,0.609285,0.545455,2016
"459",-0.645711,-0.617317,0.952176,0.479641,-1.0224,-0.345228,-0.168484,-0.469387,0.321429,2016
"460",0.393755,-1.8954,-0.23597,-0.546656,-0.0494868,-0.407055,0.103538,-0.0160323,0.722222,2016
"461",-0.320877,-0.340976,0.476918,-0.635899,-0.215595,-0.437969,0.411829,0.546753,0.387097,2016
"462",0.133889,-1.17,-0.0933924,-0.502034,-0.120676,-0.499797,-1.29284,1.09391,0.5625,2016
"463",-0.84061,0.868019,-1.23401,-0.412791,-0.880026,0.242133,-0.930145,0.984475,0.37931,2017
"464",-0.255911,-0.133719,0.952176,0.43502,0.235269,-0.623451,0.974007,1.1408,0.566667,2017
"465",-0.0610111,0.62622,-0.378547,-0.368169,-0.381702,0.705838,1.89888,1.07827,0.392857,2017
"466",-0.450811,0.24625,0.762073,0.747371,-0.310513,-0.190659,0.429964,0.546753,0.482759,2017
"467",-0.385844,1.04073,0.571969,-0.0111966,0.543755,1.0768,0.30302,0.452955,0.46875,2017
"468",0.0364388,-2.06811,0.571969,-1.48371,0.614944,-0.963502,-0.875741,0.843778,0.617647,2017
"469",-1.36034,-0.0991767,0.571969,0.211911,-0.785107,0.118478,-0.821337,-0.10983,0.296296,2017
"470",-2.52974,0.833476,-0.188444,-0.457413,0.353918,0.0257366,-1.03895,-0.391222,0.222222,2017
"471",-1.06799,1.07528,-0.616177,-1.03749,-1.09359,0.0257366,-1.41978,-0.0316652,0.310345,2018
"472",-0.710677,0.868019,-0.188444,-0.992872,-1.42581,0.984062,-1.12963,-0.313058,0.214286,2018
"473",0.0689221,-0.064634,0.381866,0.568884,-0.713918,-1.55086,1.13722,0.609285,0.607143,2018
"474",-0.0934944,1.24799,0.952176,0.033425,0.686133,0.273046,1.04655,-0.969641,0.483871,2018
"475",0.686105,-0.237348,-0.0458665,1.46132,-1.16478,-0.128832,0.72012,0.26536,0.709677,2018
"476",-0.580744,-1.75723,0.857124,-1.70682,0.709863,-1.45812,-1.14776,1.00011,0.545455,2018
"477",-1.55524,-0.340976,0.619495,0.301155,-0.59527,0.705838,-0.386102,0.53112,0.310345,2018
"478",1.01094,-0.064634,-1.80432,-0.903629,-0.144406,-0.77802,-0.458641,-0.828944,0.766667,2018
"479",-0.873094,0.868019,-0.80628,-1.34984,-0.761377,0.582183,-1.583,0.515487,0.222222,2019
"480",-0.255911,-0.617317,0.191763,-0.814386,-1.14105,-0.77802,0.72012,0.140297,0.5,2019
"481",0.523688,0.522592,-0.948857,-0.680521,-0.215595,0.922234,-0.49491,-0.406855,0.393939,2019
"482",0.783555,0.24625,-0.521125,-0.546656,-0.57154,-1.48904,-0.603719,-0.297425,0.62069,2019
"483",-0.74316,0.349879,0.144237,0.122668,-0.0969462,1.0768,1.13722,-0.719514,0.46875,2019
